Meter S/N:, "Proto"
Sensor, Thermo, Single, UV Puck, PM-Pro 150HD
Date, 10/18/2018 1:52:46 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.569,1184,0,0,0,0
0.57,1187,0,0,0,0
0.571,1144,0,0,0,0
0.572,1149,0,0,0,0
0.573,1156,0,0,0,0
0.574,1185,0,0,0,0
0.575,1171,0,0,0,0
0.576,1153,0,0,0,0
0.577,1173,0,0,0,0
0.578,1158,0,0,0,0
0.579,1141,0,0,0,0
0.58,1181,0,0,0,0
0.581,1136,0,0,0,0
0.582,1140,0,0,0,0
0.583,1133,0,0,0,0
0.584,1168,0,0,0,0
0.585,1148,0,0,0,0
0.586,1162,0,0,0,0
0.587,1164,0,0,0,0
0.588,1193,0,0,0,0
0.589,1153,0,0,0,0
0.59,1134,0,0,0,0
0.591,1183,0,0,0,0
0.592,1188,0,0,0,0
0.593,1144,0,0,0,0
0.594,1144,0,0,0,0
0.595,1184,0,0,0,0
0.596,1180,0,0,0,0
0.597,1158,0,0,0,0
0.598,1152,0,0,0,0
0.599,1144,0,0,0,0
0.6,1188,0,0,0,0
0.601,1185,0,0,0,0
0.602,1152,0,0,0,0
0.603,1178,0,0,0,0
0.604,1144,0,0,0,0
0.605,1175,0,0,0,0
0.606,1161,0,0,0,0
0.607,1130,0,0,0,0
0.608,1152,0,0,0,0
0.609,1148,0,0,0,0
0.61,1192,0,0,0,0
0.611,1166,0,0,0,0
0.612,1140,0,0,0,0
0.613,1146,0,0,0,0
0.614,1156,0,0,0,0
0.615,1166,0,0,0,0
0.616,1144,0,0,0,0
0.617,1136,0,0,0,0
0.618,1193,0,0,0,0
0.619,1134,0,0,0,0
0.62,1194,0,0,0,0
0.621,1178,0,0,0,0
0.622,1171,0,0,0,0
0.623,1156,0,0,0,0
0.624,1200,0,0,0,0
0.625,1150,0,0,0,0
0.626,1178,0,0,0,0
0.627,1124,0,0,0,0
0.628,1162,0,0,0,0
0.629,1145,0,0,0,0
0.63,1205,0,0,0,0
0.631,1164,0,0,0,0
0.632,1166,0,0,0,0
0.633,1157,0,0,0,0
0.634,1176,0,0,0,0
0.635,1188,0,0,0,0
0.636,1177,0,0,0,0
0.637,1173,0,0,0,0
0.638,1165,0,0,0,0
0.639,1187,0,0,0,0
0.64,1148,0,0,0,0
0.641,1162,0,0,0,0
0.642,1145,0,0,0,0
0.643,1168,0,0,0,0
0.644,1180,0,0,0,0
0.645,1174,0,0,0,0
0.646,1163,0,0,0,0
0.647,1141,0,0,0,0
0.648,1163,0,0,0,0
0.649,1135,0,0,0,0
0.65,1160,0,0,0,0
0.651,1154,0,0,0,0
0.652,1156,0,0,0,0
0.653,1153,0,0,0,0
0.654,1168,0,0,0,0
0.655,1139,0,0,0,0
0.656,1135,0,0,0,0
0.657,1151,0,0,0,0
0.658,1137,0,0,0,0
0.659,1143,0,0,0,0
0.66,1148,0,0,0,0
0.661,1201,0,0,0,0
0.662,1163,0,0,0,0
0.663,1148,0,0,0,0
0.664,1136,0,0,0,0
0.665,1148,0,0,0,0
0.666,1143,0,0,0,0
0.667,1166,0,0,0,0
0.668,1192,0,0,0,0
0.669,1181,0,0,0,0
0.67,1198,0,0,0,0
0.671,1134,0,0,0,0
0.672,1171,0,0,0,0
0.673,1164,0,0,0,0
0.674,1180,0,0,0,0
0.675,1132,0,0,0,0
0.676,1178,0,0,0,0
0.677,1144,0,0,0,0
0.678,1190,0,0,0,0
0.679,1147,0,0,0,0
0.68,1146,0,0,0,0
0.681,1134,0,0,0,0
0.682,1157,0,0,0,0
0.683,1140,0,0,0,0
0.684,1170,0,0,0,0
0.685,1195,0,0,0,0
0.686,1145,0,0,0,0
0.687,1160,0,0,0,0
0.688,1166,0,0,0,0
0.689,1140,0,0,0,0
0.69,1189,0,0,0,0
0.691,1179,0,0,0,0
0.692,1160,0,0,0,0
0.693,1176,0,0,0,0
0.694,1139,0,0,0,0
0.695,1150,0,0,0,0
0.696,1156,0,0,0,0
0.697,1180,0,0,0,0
0.698,1152,0,0,0,0
0.699,1145,0,0,0,0
0.7,1190,0,0,0,0
0.701,1179,0,0,0,0
0.702,1198,0,0,0,0
0.703,1150,0,0,0,0
0.704,1145,0,0,0,0
0.705,1156,0,0,0,0
0.706,1180,0,0,0,0
0.707,1147,0,0,0,0
0.708,1152,0,0,0,0
0.709,1152,0,0,0,0
0.71,1196,0,0,0,0
0.711,1147,0,0,0,0
0.712,1175,0,0,0,0
0.713,1143,0,0,0,0
0.714,1168,0,0,0,0
0.715,1184,0,0,0,0
0.716,1196,0,0,0,0
0.717,1186,0,0,0,0
0.718,1168,0,0,0,0
0.719,1160,0,0,0,0
0.72,1178,0,0,0,0
0.721,1170,0,0,0,0
0.722,1157,0,0,0,0
0.723,1152,0,0,0,0
0.724,1157,0,0,0,0
0.725,1198,0,0,0,0
0.726,1153,0,0,0,0
0.727,1159,0,0,0,0
0.728,1154,0,0,0,0
0.729,1155,0,0,0,0
0.73,1148,0,0,0,0
0.731,1157,0,0,0,0
0.732,1161,0,0,0,0
0.733,1140,0,0,0,0
0.734,1152,0,0,0,0
0.735,1165,0,0,0,0
0.736,1148,0,0,0,0
0.737,1204,0,0,0,0
0.738,1176,0,0,0,0
0.739,1197,0,0,0,0
0.74,1152,0,0,0,0
0.741,1149,0,0,0,0
0.742,1182,0,0,0,0
0.743,1153,0,0,0,0
0.744,1156,0,0,0,0
0.745,1137,0,0,0,0
0.746,1174,0,0,0,0
0.747,1192,0,0,0,0
0.748,1154,0,0,0,0
0.749,1180,0,0,0,0
0.75,1156,0,0,0,0
0.751,1176,0,0,0,0
0.752,1157,0,0,0,0
0.753,1199,0,0,0,0
0.754,1171,0,0,0,0
0.755,1178,0,0,0,0
0.756,1145,0,0,0,0
0.757,1184,0,0,0,0
0.758,1152,0,0,0,0
0.759,1139,0,0,0,0
0.76,1141,0,0,0,0
0.761,1179,0,0,0,0
0.762,1153,0,0,0,0
0.763,1147,0,0,0,0
0.764,1174,0,0,0,0
0.765,1144,0,0,0,0
0.766,1166,0,0,0,0
0.767,1148,0,0,0,0
0.768,1162,0,0,0,0
0.769,1168,0,0,0,0
0.77,1138,0,0,0,0
0.771,1144,0,0,0,0
0.772,1168,0,0,0,0
0.773,1140,0,0,0,0
0.774,1145,0,0,0,0
0.775,1182,0,0,0,0
0.776,1139,0,0,0,0
0.777,1146,0,0,0,0
0.778,1193,0,0,0,0
0.779,1158,0,0,0,0
0.78,1148,0,0,0,0
0.781,1142,0,0,0,0
0.782,1161,0,0,0,0
0.783,1149,0,0,0,0
0.784,1195,0,0,0,0
0.785,1174,0,0,0,0
0.786,1196,0,0,0,0
0.787,1170,0,0,0,0
0.788,1153,0,0,0,0
0.789,1156,0,0,0,0
0.79,1184,0,0,0,0
0.791,1143,0,0,0,0
0.792,1157,0,0,0,0
0.793,1184,0,0,0,0
0.794,1184,0,0,0,0
0.795,1192,0,0,0,0
0.796,1144,0,0,0,0
0.797,1177,0,0,0,0
0.798,1156,0,0,0,0
0.799,1194,0,0,0,0
0.8,1153,0,0,0,0
0.801,1193,0,0,0,0
0.802,1137,0,0,0,0
0.803,1150,0,0,0,0
0.804,1153,0,0,0,0
0.805,1198,0,0,0,0
0.806,1145,0,0,0,0
0.807,1186,0,0,0,0
0.808,1194,0,0,0,0
0.809,1140,0,0,0,0
0.81,1161,0,0,0,0
0.811,1164,0,0,0,0
0.812,1189,0,0,0,0
0.813,1162,0,0,0,0
0.814,1190,0,0,0,0
0.815,1162,0,0,0,0
0.816,1188,0,0,0,0
0.817,1153,0,0,0,0
0.818,1179,0,0,0,0
0.819,1194,0,0,0,0
0.82,1169,0,0,0,0
0.821,1182,0,0,0,0
0.822,1144,0,0,0,0
0.823,1174,0,0,0,0
0.824,1191,0,0,0,0
0.825,1194,0,0,0,0
0.826,1192,0,0,0,0
0.827,1159,0,0,0,0
0.828,1146,0,0,0,0
0.829,1158,0,0,0,0
0.83,1165,0,0,0,0
0.831,1177,0,0,0,0
0.832,1154,0,0,0,0
0.833,1182,0,0,0,0
0.834,1146,0,0,0,0
0.835,1148,0,0,0,0
0.836,1143,0,0,0,0
0.837,1143,0,0,0,0
0.838,1153,0,0,0,0
0.839,1161,0,0,0,0
0.84,1142,0,0,0,0
0.841,1153,0,0,0,0
0.842,1141,0,0,0,0
0.843,1157,0,0,0,0
0.844,1149,0,0,0,0
0.845,1160,0,0,0,0
0.846,1148,0,0,0,0
0.847,1169,0,0,0,0
0.848,1134,0,0,0,0
0.849,1144,0,0,0,0
0.85,1160,0,0,0,0
0.851,1150,0,0,0,0
0.852,1160,0,0,0,0
0.853,1178,0,0,0,0
0.854,1162,0,0,0,0
0.855,1141,0,0,0,0
0.856,1153,0,0,0,0
0.857,1158,0,0,0,0
0.858,1160,0,0,0,0
0.859,1164,0,0,0,0
0.86,1147,0,0,0,0
0.861,1152,0,0,0,0
0.862,1152,0,0,0,0
0.863,1160,0,0,0,0
0.864,1140,0,0,0,0
0.865,1146,0,0,0,0
0.866,1152,0,0,0,0
0.867,1152,0,0,0,0
0.868,1144,0,0,0,0
0.869,1193,0,0,0,0
0.87,1192,0,0,0,0
0.871,1145,0,0,0,0
0.872,1154,0,0,0,0
0.873,1176,0,0,0,0
0.874,1140,0,0,0,0
0.875,1154,0,0,0,0
0.876,1152,0,0,0,0
0.877,1188,0,0,0,0
0.878,1146,0,0,0,0
0.879,1133,0,0,0,0
0.88,1140,0,0,0,0
0.881,1182,0,0,0,0
0.882,1156,0,0,0,0
0.883,1160,0,0,0,0
0.884,1156,0,0,0,0
0.885,1171,0,0,0,0
0.886,1148,0,0,0,0
0.887,1157,0,0,0,0
0.888,1170,0,0,0,0
0.889,1156,0,0,0,0
0.89,1168,0,0,0,0
0.891,1148,0,0,0,0
0.892,1134,0,0,0,0
